customer,st,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
IU71285,California,Female,Bachelor,6889.52,33786,89.0,1,Personal Auto,Two-Door Car,75.11
RM93459,California,Male,College,17497.52,0,73.0,0,Personal Auto,Two-Door Car,350.4
XV53963,California,Male,High School or Below,10986.23,96721,138.0,1,Personal Auto,SUV,662.4
ZK71157,California,Female,Bachelor,5358.16,40833,69.0,0,Corporate Auto,Four-Door Car,294.59
FS31523,California,Female,High School or Below,8532.72,0,122.0,2,Personal Auto,SUV,585.6
NH99355,California,Male,High School or Below,4634.73,0,62.0,0,Personal Auto,Four-Door Car,297.6
EZ11341,California,Male,College,8080.95,85210,68.0,0,Personal Auto,Two-Door Car,32.71
QE52050,California,Female,Bachelor,5678.05,0,76.0,0,Corporate Auto,Four-Door Car,364.8
YT92071,California,Female,Master,5243.54,44851,66.0,0,Corporate Auto,Four-Door Car,439.76
LO14234,California,Male,High School or Below,12263.11,0,174.0,0,Personal Auto,SUV,1724.23
HH49378,California,Male,Master,30859.36,69872,111.0,2,Corporate Auto,Luxury,218.4
JY66887,California,Female,High School or Below,16320.77,0,247.0,3,Personal Auto,Luxury,1778.4
HZ39601,California,Female,College,13447.37,26708,122.0,0,Personal Auto,SUV,585.6
TV35668,California,Female,College,2722.21,17576,71.0,0,Personal Auto,Four-Door Car,398.5
BK83393,California,Female,Bachelor,32317.03,55475,116.0,0,Personal Auto,SUV,412.47
ZN98560,California,Male,College,7896.71,0,111.0,0,Corporate Auto,SUV,190.12
ZR81759,California,Male,Master,2820.74,35855,70.0,0,Personal Auto,Two-Door Car,278.21
SV46904,California,Female,High School or Below,6904.08,0,98.0,0,Personal Auto,Four-Door Car,1032.33
YN69214,California,Male,Bachelor,7689.71,0,73.0,0,Personal Auto,Four-Door Car,617.71
ZI69514,California,Male,College,4821.21,63391,64.0,4,Corporate Auto,Four-Door Car,119.59
NL33789,California,Female,Bachelor,4077.5,53093,103.0,0,Corporate Auto,SUV,98.99
LU53495,California,Male,College,2888.85,65412,73.0,1,Personal Auto,Four-Door Car,101.75
HN89408,California,Male,College,3653.13,0,107.0,0,Corporate Auto,Four-Door Car,770.4
PF71940,California,Female,Bachelor,4836.75,0,136.0,0,Personal Auto,SUV,979.2
VJ49806,California,Male,College,13009.18,0,61.0,0,Personal Auto,Two-Door Car,380.07
GY40926,California,Male,College,2612.53,37073,66.0,0,Personal Auto,Four-Door Car,316.8
II32272,California,Female,High School or Below,25390.55,19359,129.0,0,Personal Auto,Luxury,928.8
NG68910,California,Male,High School or Below,8901.06,46814,113.0,0,Corporate Auto,SUV,542.4
XK43825,California,Male,College,4704.18,0,68.0,1,Personal Auto,Two-Door Car,326.4
LA29810,California,Female,College,6240.9,68332,79.0,3,Personal Auto,Four-Door Car,379.2
BU71528,California,Male,College,8053.27,17301,105.0,0,Personal Auto,Four-Door Car,638.54
OM73267,California,Female,High School or Below,5229.45,69545,65.0,0,Corporate Auto,Four-Door Car,312.0
IW72280,California,Female,Doctor,5035.04,37405,63.0,3,Corporate Auto,Four-Door Car,287.56
PH47195,California,Male,Bachelor,5492.39,74271,136.0,0,Personal Auto,Luxury,174.33
KU85991,California,Male,High School or Below,2592.44,72421,65.0,0,Corporate Auto,Four-Door Car,312.0
LK49091,California,Female,Bachelor,3657.59,62650,92.0,0,Personal Auto,Four-Door Car,148.82
OK96130,California,Male,High School or Below,5319.31,37331,134.0,0,Personal Auto,SUV,898.91
MN83273,California,Female,High School or Below,41787.9,46587,119.0,2,Personal Auto,Four-Door Car,571.2
NY89701,California,Female,Bachelor,5977.41,25320,76.0,1,Personal Auto,Four-Door Car,269.07
FL30667,California,Female,College,9298.89,22094,79.0,1,Corporate Auto,Four-Door Car,460.89
AW27717,California,Female,High School or Below,20531.65,12503,92.0,0,Personal Auto,Four-Door Car,120.7
OL28568,California,Male,Bachelor,8725.29,69772,112.0,0,Personal Auto,Four-Door Car,537.6
EA52579,California,Female,Bachelor,7687.3,0,109.0,0,Personal Auto,SUV,523.2
WZ96432,California,Female,Master,9150.14,32370,115.0,0,Corporate Auto,SUV,552.0
HC90344,California,Female,Bachelor,20370.77,0,73.0,1,Corporate Auto,Four-Door Car,525.6
SG59507,California,Female,College,2775.67,38222,71.0,0,Personal Auto,Four-Door Car,166.79
HE85298,California,Female,High School or Below,4384.35,32272,110.0,0,Corporate Auto,SUV,6.34
CR83581,California,Male,College,7712.06,27816,118.0,5,Personal Auto,SUV,566.4
MB15338,California,Male,College,11472.24,62134,73.0,0,Personal Auto,Two-Door Car,25.33
YR10848,California,Female,Bachelor,4118.59,69379,103.0,0,Personal Auto,Two-Door Car,494.4
KA69047,California,Male,Bachelor,3450.07,68082,88.0,0,Personal Auto,Four-Door Car,39.58
XE72624,California,Female,High School or Below,2536.89,34653,64.0,0,Corporate Auto,Four-Door Car,307.2
UN77671,California,Female,College,7330.19,26906,92.0,0,Personal Auto,Two-Door Car,106.53
RN72721,California,Female,High School or Below,8886.3,20903,117.0,0,Personal Auto,SUV,561.6
LO94085,California,Female,College,3193.16,80580,81.0,2,Personal Auto,Two-Door Car,41.69
JR89623,California,Female,High School or Below,2698.69,76025,67.0,0,Corporate Auto,Four-Door Car,151.02
VF65535,California,Female,College,42937.35,64937,122.0,0,Corporate Auto,SUV,328.83
CF95802,California,Male,College,8151.72,0,114.0,0,Personal Auto,SUV,820.8
XX88364,California,Male,Bachelor,8622.84,97361,73.0,0,Corporate Auto,Four-Door Car,350.4
CK15380,California,Female,High School or Below,2784.91,20814,72.0,0,Personal Auto,Four-Door Car,288.59
HS97983,California,Female,High School or Below,30647.63,0,105.0,0,Personal Auto,Four-Door Car,1212.05
CC92362,California,Male,Bachelor,8936.37,18141,116.0,0,Personal Auto,Four-Door Car,722.4
JW21133,California,Male,Bachelor,6480.1,18820,95.0,4,Personal Auto,Two-Door Car,456.0
YP72749,California,Female,Bachelor,2449.79,44662,63.0,1,Corporate Auto,Four-Door Car,165.1
KW99972,California,Female,High School or Below,10524.71,40332,132.0,2,Personal Auto,Luxury,463.6
NW62233,California,Male,Master,5314.96,66467,66.0,0,Personal Auto,Two-Door Car,294.71
HJ62427,California,Female,College,3522.48,90804,87.0,0,Personal Auto,Four-Door Car,169.39
TA31436,California,Female,Bachelor,8132.7,36737,102.0,0,Corporate Auto,Luxury,512.86
ZK67670,California,Female,Master,31758.35,44207,99.0,0,Corporate Auto,Four-Door Car,407.64
QK82654,California,Male,College,19849.74,0,286.0,0,Personal Auto,Luxury,2059.2
GY43856,California,Female,College,4349.31,75648,108.0,0,Corporate Auto,SUV,112.66
BA87216,California,Male,College,20878.41,50555,88.0,0,Personal Auto,Four-Door Car,422.4
OH83983,California,Male,Doctor,3528.04,31278,92.0,4,Personal Auto,Two-Door Car,441.6
ZU83252,California,Female,Master,8703.73,61897,72.0,0,Personal Auto,Four-Door Car,3.41
DN92191,California,Male,Master,8383.68,68717,70.0,0,Personal Auto,Four-Door Car,810.91
XR74007,California,Female,Bachelor,3540.21,62863,88.0,0,Corporate Auto,Four-Door Car,94.51
GB32334,California,Female,College,5379.48,24702,68.0,0,Personal Auto,Four-Door Car,214.91
QW59726,California,Female,Master,2944.78,87274,73.0,1,Personal Auto,Four-Door Car,350.4
XO43812,California,Male,Master,8028.18,56482,199.0,0,Personal Auto,Luxury,955.2
UI75273,California,Female,High School or Below,7522.07,47727,94.0,0,Corporate Auto,Two-Door Car,451.2
MR76405,California,Female,College,9470.06,46530,80.0,1,Corporate Auto,Four-Door Car,118.56
VF65251,California,Male,College,6674.18,0,189.0,0,Personal Auto,Luxury,1737.32
GH31245,California,Female,High School or Below,12694.89,73274,105.0,0,Corporate Auto,SUV,284.21
UW20734,California,Female,College,3590.69,82918,89.0,0,Personal Auto,Two-Door Car,29.83
KK61203,California,Male,High School or Below,3934.1,20920,103.0,0,Personal Auto,Four-Door Car,494.4
UQ54273,California,Male,College,11790.5,25251,66.0,0,Personal Auto,Four-Door Car,316.8
PV48046,California,Male,Master,5267.76,39722,133.0,0,Personal Auto,SUV,638.4
QW21219,California,Female,High School or Below,16468.22,0,63.0,0,Corporate Auto,Four-Door Car,685.13
PR80703,California,Female,Bachelor,5745.96,51335,71.0,0,Personal Auto,Four-Door Car,171.69
OI44122,California,Male,Bachelor,8845.19,45600,113.0,0,Personal Auto,SUV,617.94
YM44855,California,Female,Master,6570.97,52951,167.0,1,Personal Auto,SUV,289.77
CS35098,California,Male,College,10212.02,93920,84.0,0,Corporate Auto,Four-Door Car,213.03
VV57998,California,Male,Bachelor,2556.67,0,71.0,0,Corporate Auto,Four-Door Car,340.8
ZC17826,California,Male,Bachelor,15552.4,0,64.0,0,Personal Auto,Four-Door Car,307.2
WD85096,California,Female,Master,4904.46,27593,63.0,0,Corporate Auto,Two-Door Car,241.23
LZ57827,California,Male,Bachelor,13931.35,37695,118.0,0,Personal Auto,SUV,352.31
CV70978,California,Male,Bachelor,7756.44,97592,65.0,0,Personal Auto,Four-Door Car,312.0
GQ42004,California,Male,College,11232.98,0,74.0,0,Personal Auto,Four-Door Car,355.2
AV93209,California,Female,High School or Below,12487.58,31283,104.0,0,Personal Auto,Four-Door Car,499.2
BV27017,California,Female,College,17602.51,0,161.0,1,Corporate Auto,SUV,772.8
VU71619,California,Male,Bachelor,13277.08,96402,110.0,0,Personal Auto,SUV,379.9
FM12425,California,Male,College,19337.9,26488,247.0,0,Personal Auto,Luxury,1321.58
DY27031,California,Male,High School or Below,4448.56,0,70.0,3,Personal Auto,Four-Door Car,432.84
UE75424,California,Male,Doctor,10732.51,75728,133.0,0,Corporate Auto,SUV,44.16
MU67498,California,Female,College,7200.66,0,66.0,0,Corporate Auto,Four-Door Car,316.8
IX32007,California,Male,Bachelor,2864.82,0,109.0,4,Personal Auto,SUV,1145.75
DF86803,California,Male,High School or Below,5308.43,0,73.0,0,Corporate Auto,Four-Door Car,525.6
JS10224,California,Female,College,18321.24,76726,65.0,0,Personal Auto,Four-Door Car,10.37
HA93483,California,Female,Bachelor,4319.15,11811,110.0,0,Personal Auto,Luxury,808.62
WW80551,California,Male,High School or Below,6556.1,0,63.0,0,Personal Auto,Four-Door Car,453.6
WI89701,California,Female,College,5705.9,0,74.0,0,Personal Auto,Two-Door Car,432.41
JQ81164,California,Female,College,6656.15,26628,85.0,0,Corporate Auto,Two-Door Car,408.0
KA25468,California,Male,Master,4905.32,46177,61.0,0,Personal Auto,Four-Door Car,379.08
IW31117,California,Male,Doctor,5620.59,21142,71.0,0,Personal Auto,Two-Door Car,79.29
MI91352,California,Male,Bachelor,8382.48,25998,71.0,0,Personal Auto,Four-Door Car,791.88
CP93345,California,Female,Bachelor,2857.99,85300,73.0,2,Corporate Auto,Four-Door Car,319.87
CZ20440,California,Female,High School or Below,4291.06,0,62.0,1,Corporate Auto,Four-Door Car,403.99
KZ35883,California,Female,College,33288.16,91541,118.0,0,Personal Auto,Four-Door Car,51.55
SJ30138,California,Male,High School or Below,4145.02,0,118.0,0,Corporate Auto,SUV,566.4
AO77635,California,Female,College,4005.72,28987,102.0,0,Personal Auto,SUV,245.69
PJ36160,California,Male,Bachelor,16272.74,83589,103.0,0,Personal Auto,SUV,366.04
XT41916,California,Female,High School or Below,5143.87,0,72.0,0,Personal Auto,Four-Door Car,375.2
EA61783,California,Female,Bachelor,26232.85,35868,110.0,0,Personal Auto,SUV,528.0
IS12075,California,Female,High School or Below,5100.09,0,71.0,1,Corporate Auto,Four-Door Car,653.73
QV14053,California,Male,High School or Below,2708.02,53807,68.0,0,Personal Auto,Two-Door Car,63.76
ZZ68210,California,Male,High School or Below,30745.96,0,110.0,0,Personal Auto,Four-Door Car,1004.76
BT57285,California,Male,High School or Below,4563.87,0,124.0,0,Personal Auto,SUV,595.2
UF88512,California,Male,Bachelor,7442.57,57517,96.0,0,Corporate Auto,Four-Door Car,460.8
RI76399,California,Female,High School or Below,17636.42,37109,63.0,0,Corporate Auto,Two-Door Car,302.4
OY95386,California,Female,Bachelor,8418.57,0,115.0,0,Personal Auto,SUV,552.0
BJ58596,California,Female,High School or Below,2486.43,0,72.0,0,Corporate Auto,Two-Door Car,518.4
HV75193,California,Female,Master,2866.6,26924,73.0,0,Personal Auto,Four-Door Car,262.09
LI81655,California,Male,Master,6638.12,21586,167.0,1,Personal Auto,Luxury,801.6
XP61922,California,Female,Bachelor,2530.71,89451,63.0,0,Personal Auto,Four-Door Car,61.77
JA12512,California,Female,Bachelor,5556.28,97424,68.0,0,Personal Auto,Two-Door Car,230.44
FP20500,California,Male,Bachelor,6264.63,0,89.0,0,Corporate Auto,Two-Door Car,850.18
MS88882,California,Male,College,5639.4,24636,77.0,0,Personal Auto,Two-Door Car,480.93
QH52104,California,Male,Master,3903.38,0,104.0,0,Personal Auto,Four-Door Car,499.2
BM92346,California,Female,High School or Below,3919.37,66676,97.0,0,Personal Auto,Four-Door Car,558.1
NS23754,California,Female,High School or Below,2566.78,21375,65.0,0,Corporate Auto,Four-Door Car,312.0
ZG54759,California,Female,College,2837.01,41408,73.0,1,Corporate Auto,Four-Door Car,268.71
LI31082,California,Female,Bachelor,12741.85,73054,106.0,1,Personal Auto,SUV,419.37
UY51200,California,Male,College,8888.89,77104,112.0,1,Corporate Auto,SUV,436.49
UV44323,California,Female,College,4903.13,0,133.0,0,Personal Auto,SUV,638.4
TO55166,California,Male,Bachelor,2600.0,72766,65.0,0,Personal Auto,Two-Door Car,91.46
TZ28073,California,Male,Bachelor,4341.36,23352,112.0,0,Personal Auto,SUV,537.6
UF31027,California,Female,College,4298.66,76778,107.0,1,Personal Auto,SUV,500.67
UV48386,California,Male,Master,2698.05,40154,67.0,0,Corporate Auto,Four-Door Car,360.67
HO74982,California,Female,Bachelor,5382.76,74888,68.0,3,Personal Auto,Two-Door Car,335.94
BD12981,California,Female,College,5732.69,39337,74.0,1,Personal Auto,Four-Door Car,277.23
JC18314,California,Male,Bachelor,7089.05,28121,90.0,0,Personal Auto,Two-Door Car,432.0
BP90016,California,Male,Master,8302.32,78032,103.0,0,Corporate Auto,SUV,323.61
PS23376,California,Female,High School or Below,5671.09,69668,70.0,0,Corporate Auto,Two-Door Car,64.86
LX30483,California,Female,College,3371.53,0,102.0,3,Personal Auto,SUV,489.6
FQ93665,California,Female,High School or Below,18939.51,21911,67.0,0,Corporate Auto,Four-Door Car,705.42
LG73224,California,Male,High School or Below,2670.64,52572,68.0,0,Personal Auto,Four-Door Car,379.28
WJ92113,California,Female,Bachelor,14031.7,91061,116.0,0,Personal Auto,Four-Door Car,556.8
ZT26848,California,Male,High School or Below,8314.31,40447,105.0,0,Personal Auto,SUV,377.56
SO42230,California,Female,Master,7126.26,22490,90.0,0,Personal Auto,Two-Door Car,88.77
VB65967,California,Male,Bachelor,27430.14,49331,138.0,0,Personal Auto,SUV,386.26
ED82243,California,Male,College,7019.18,26806,63.0,0,Personal Auto,Four-Door Car,302.4
AU62013,California,Female,Doctor,24826.89,67572,102.0,0,Personal Auto,Luxury,296.21
TT68630,California,Female,Bachelor,3351.21,90213,83.0,0,Personal Auto,Two-Door Car,398.4
RV82726,California,Male,High School or Below,4437.84,22768,112.0,0,Personal Auto,Four-Door Car,537.6
VC11777,California,Female,High School or Below,5187.65,80521,65.0,2,Personal Auto,Four-Door Car,342.91
HZ68892,California,Male,College,4584.14,85245,115.0,0,Personal Auto,Luxury,556.57
RY44243,California,Female,College,5945.62,65602,73.0,0,Personal Auto,Four-Door Car,61.57
DR77989,California,Male,College,4785.91,0,68.0,0,Personal Auto,Four-Door Car,199.24
PU25344,California,Male,Bachelor,7275.89,0,106.0,0,Personal Auto,SUV,1247.8
NC80854,California,Female,College,4940.94,0,71.0,0,Personal Auto,Four-Door Car,511.75
PG90331,California,Male,College,18635.9,11656,70.0,0,Personal Auto,Two-Door Car,336.0
TI14001,California,Male,College,7507.46,60920,64.0,0,Corporate Auto,Two-Door Car,231.2
FP51143,California,Male,College,2130.35,0,62.0,0,Corporate Auto,Two-Door Car,446.4
LK19630,California,Female,High School or Below,2907.44,52216,72.0,1,Personal Auto,Four-Door Car,362.03
JK16503,California,Male,High School or Below,4916.41,0,67.0,0,Personal Auto,Two-Door Car,321.6
WG29557,California,Male,Master,5067.51,74919,63.0,0,Personal Auto,Four-Door Car,206.24
EQ96084,California,Female,Bachelor,7822.3,33963,99.0,0,Corporate Auto,Four-Door Car,222.63
WH28633,California,Male,College,2897.28,75041,74.0,0,Personal Auto,Four-Door Car,56.05
KN50049,California,Male,College,18882.64,24054,176.0,0,Personal Auto,SUV,1133.8
RN48574,California,Female,College,6273.91,18577,86.0,0,Corporate Auto,Four-Door Car,412.8
PD11073,California,Female,College,7614.83,35045,96.0,0,Personal Auto,Four-Door Car,420.61
FS86064,California,Male,Bachelor,2117.99,0,64.0,0,Personal Auto,Four-Door Car,426.25
JU47573,California,Female,Bachelor,2290.68,0,64.0,0,Personal Auto,Four-Door Car,482.78
VN59368,California,Female,College,6521.37,72608,82.0,3,Personal Auto,Four-Door Car,393.6
UI19516,California,Male,College,16909.93,65620,213.0,0,Corporate Auto,Luxury,766.32
ZV55368,California,Male,High School or Below,5709.36,75650,71.0,0,Corporate Auto,Four-Door Car,104.92
OS54451,California,Male,Bachelor,2627.83,31964,67.0,0,Personal Auto,Four-Door Car,120.06
IP93821,California,Female,High School or Below,3600.93,25147,101.0,0,Personal Auto,SUV,694.6
AR17553,California,Male,Master,6111.05,22944,80.0,0,Corporate Auto,Four-Door Car,488.27
SM10031,California,Male,Master,2933.5,0,78.0,0,Personal Auto,Four-Door Car,398.42
CK14803,California,Male,College,4325.49,94242,107.0,0,Personal Auto,SUV,52.12
CJ35075,California,Female,High School or Below,4665.25,0,68.0,1,Personal Auto,Four-Door Car,326.4
NA56063,California,Male,College,43019.01,0,132.0,0,Corporate Auto,SUV,904.38
CA62597,California,Female,Bachelor,7482.85,0,101.0,0,Corporate Auto,SUV,978.26
ZO23305,California,Male,Bachelor,4929.55,25632,63.0,0,Personal Auto,Two-Door Car,351.27
UD20999,California,Male,Master,2537.67,0,68.0,0,Corporate Auto,Four-Door Car,326.4
FQ66351,California,Female,Bachelor,5322.29,33681,138.0,1,Personal Auto,SUV,873.13
AB69140,California,Male,Master,25093.57,36007,70.0,0,Personal Auto,Four-Door Car,336.0
CT53265,California,Female,College,2656.85,18834,69.0,0,Personal Auto,Two-Door Car,453.9
WN91223,California,Male,Master,11073.11,82807,92.0,0,Personal Auto,Four-Door Car,302.46
MP48946,California,Female,High School or Below,2499.47,72021,62.0,0,Corporate Auto,Two-Door Car,50.74
NE79174,California,Male,Bachelor,5386.51,41228,70.0,3,Personal Auto,Two-Door Car,336.0
UI77960,California,Female,High School or Below,6656.2,39834,83.0,0,Personal Auto,Four-Door Car,398.4
VD69291,California,Male,College,2702.69,22415,69.0,0,Personal Auto,Four-Door Car,352.89
XD54132,California,Female,High School or Below,2567.35,61900,64.0,0,Corporate Auto,Four-Door Car,307.2
AT33529,California,Female,Doctor,2776.75,30893,70.0,0,Corporate Auto,Four-Door Car,85.42
AT79008,California,Female,Bachelor,9065.26,40006,114.0,1,Personal Auto,Two-Door Car,132.57
UZ14076,California,Female,High School or Below,32104.7,89546,266.0,1,Corporate Auto,Luxury,2452.89
